idx	word_count	stratum	prompt	expected_kw	expected_difficulty
1522	84	wc_61_100	Take integer 18, add integer 10, then multiply the running total by integer 3, and reply with the final integer answer. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result.	84	2
1523	86	wc_61_100	Take integer 19, add integer 10, then multiply the running total by integer 3, and reply with the final integer answer. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps.	87	2
1524	89	wc_61_100	Take integer 3, add integer 11, then multiply the running total by integer 3, and reply with the final integer answer. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation.	42	2
1525	91	wc_61_100	Take integer 4, add integer 11, then multiply the running total by integer 3, and reply with the final integer answer. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas.	45	2
1526	94	wc_61_100	Take integer 5, add integer 11, then multiply the running total by integer 3, and reply with the final integer answer. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number.	48	2
1527	87	wc_61_100	Take integer 6, add integer 11, then multiply the running total by integer 3, and reply with the final integer answer. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number.	51	2
1528	93	wc_61_100	Take integer 7, add integer 11, then multiply the running total by integer 3, and reply with the final integer answer. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please.	54	2
1529	93	wc_61_100	Take integer 8, add integer 11, then multiply the running total by integer 3, and reply with the final integer answer. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question.	57	2
1530	93	wc_61_100	Take integer 9, add integer 11, then multiply the running total by integer 3, and reply with the final integer answer. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal.	60	2
1531	66	wc_61_100	Take integer 10, add integer 11, then multiply the running total by integer 3, and reply with the final integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line.	63	2
1532	66	wc_61_100	Take integer 11, add integer 11, then multiply the running total by integer 3, and reply with the final integer answer. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please.	66	2
1533	69	wc_61_100	Take integer 12, add integer 11, then multiply the running total by integer 3, and reply with the final integer answer. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question.	69	2
1534	69	wc_61_100	Take integer 13, add integer 11, then multiply the running total by integer 3, and reply with the final integer answer. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal.	72	2
1535	66	wc_61_100	Take integer 14, add integer 11, then multiply the running total by integer 3, and reply with the final integer answer. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response.	75	2
1536	71	wc_61_100	Take integer 15, add integer 11, then multiply the running total by integer 3, and reply with the final integer answer. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer.	78	2
1537	69	wc_61_100	Take integer 16, add integer 11, then multiply the running total by integer 3, and reply with the final integer answer. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps.	81	2
1538	75	wc_61_100	Take integer 17, add integer 11, then multiply the running total by integer 3, and reply with the final integer answer. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation.	84	2
1539	78	wc_61_100	Take integer 18, add integer 11, then multiply the running total by integer 3, and reply with the final integer answer. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas.	87	2
1540	70	wc_61_100	Take integer 19, add integer 11, then multiply the running total by integer 3, and reply with the final integer answer. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas.	90	2
1541	72	wc_61_100	Take integer 3, add integer 12, then multiply the running total by integer 3, and reply with the final integer answer. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number.	45	2
1542	72	wc_61_100	Take integer 4, add integer 12, then multiply the running total by integer 3, and reply with the final integer answer. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line.	48	2
1543	79	wc_61_100	Take integer 5, add integer 12, then multiply the running total by integer 3, and reply with the final integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question.	51	2
1544	81	wc_61_100	Take integer 6, add integer 12, then multiply the running total by integer 3, and reply with the final integer answer. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal.	54	2
1545	77	wc_61_100	Take integer 7, add integer 12, then multiply the running total by integer 3, and reply with the final integer answer. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal.	57	2
1546	76	wc_61_100	Take integer 8, add integer 12, then multiply the running total by integer 3, and reply with the final integer answer. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response.	60	2
1547	80	wc_61_100	Take integer 9, add integer 12, then multiply the running total by integer 3, and reply with the final integer answer. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer.	63	2
1548	81	wc_61_100	Take integer 10, add integer 12, then multiply the running total by integer 3, and reply with the final integer answer. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only.	66	2
1549	81	wc_61_100	Take integer 11, add integer 12, then multiply the running total by integer 3, and reply with the final integer answer. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation.	69	2
1550	85	wc_61_100	Take integer 12, add integer 12, then multiply the running total by integer 3, and reply with the final integer answer. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas.	72	2
1551	87	wc_61_100	Take integer 13, add integer 12, then multiply the running total by integer 3, and reply with the final integer answer. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number.	75	2
1552	87	wc_61_100	Take integer 14, add integer 12, then multiply the running total by integer 3, and reply with the final integer answer. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line.	78	2
1553	86	wc_61_100	Take integer 15, add integer 12, then multiply the running total by integer 3, and reply with the final integer answer. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please.	81	2
1554	85	wc_61_100	Take integer 16, add integer 12, then multiply the running total by integer 3, and reply with the final integer answer. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question.	84	2
1555	87	wc_61_100	Take integer 17, add integer 12, then multiply the running total by integer 3, and reply with the final integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal.	87	2
1556	88	wc_61_100	Take integer 18, add integer 12, then multiply the running total by integer 3, and reply with the final integer answer. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response.	90	2
1557	92	wc_61_100	Take integer 19, add integer 12, then multiply the running total by integer 3, and reply with the final integer answer. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result.	93	2
1558	90	wc_61_100	Take integer 3, add integer 13, then multiply the running total by integer 3, and reply with the final integer answer. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer.	48	2
1559	90	wc_61_100	Take integer 4, add integer 13, then multiply the running total by integer 3, and reply with the final integer answer. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only.	51	2
1560	99	wc_61_100	Take integer 5, add integer 13, then multiply the running total by integer 3, and reply with the final integer answer. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas.	54	2
1561	63	wc_61_100	Take integer 6, add integer 13, then multiply the running total by integer 3, and reply with the final integer answer. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer.	57	2
1562	63	wc_61_100	Take integer 7, add integer 13, then multiply the running total by integer 3, and reply with the final integer answer. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps.	60	2
1563	68	wc_61_100	Take integer 8, add integer 13, then multiply the running total by integer 3, and reply with the final integer answer. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation.	63	2
1564	70	wc_61_100	Take integer 9, add integer 13, then multiply the running total by integer 3, and reply with the final integer answer. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas.	66	2
1565	72	wc_61_100	Take integer 10, add integer 13, then multiply the running total by integer 3, and reply with the final integer answer. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number.	69	2
1566	72	wc_61_100	Take integer 11, add integer 13, then multiply the running total by integer 3, and reply with the final integer answer. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line.	72	2
1567	72	wc_61_100	Take integer 12, add integer 13, then multiply the running total by integer 3, and reply with the final integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please.	75	2
1568	73	wc_61_100	Take integer 13, add integer 13, then multiply the running total by integer 3, and reply with the final integer answer. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question.	78	2
1569	69	wc_61_100	Take integer 14, add integer 13, then multiply the running total by integer 3, and reply with the final integer answer. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question.	81	2
1570	76	wc_61_100	Take integer 15, add integer 13, then multiply the running total by integer 3, and reply with the final integer answer. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response.	84	2
1571	74	wc_61_100	Take integer 16, add integer 13, then multiply the running total by integer 3, and reply with the final integer answer. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result.	87	2
1572	77	wc_61_100	Take integer 17, add integer 13, then multiply the running total by integer 3, and reply with the final integer answer. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps.	90	2
1573	73	wc_61_100	Take integer 18, add integer 13, then multiply the running total by integer 3, and reply with the final integer answer. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only.	93	2
1574	75	wc_61_100	Take integer 19, add integer 13, then multiply the running total by integer 3, and reply with the final integer answer. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation.	96	2
1575	78	wc_61_100	Take integer 3, add integer 3, then multiply the running total by integer 4, and reply with the final integer answer. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas.	24	2
1576	79	wc_61_100	Take integer 4, add integer 3, then multiply the running total by integer 4, and reply with the final integer answer. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number.	28	2
1577	80	wc_61_100	Take integer 5, add integer 3, then multiply the running total by integer 4, and reply with the final integer answer. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line.	32	2
1578	78	wc_61_100	Take integer 6, add integer 3, then multiply the running total by integer 4, and reply with the final integer answer. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please.	36	2
1579	79	wc_61_100	Take integer 7, add integer 3, then multiply the running total by integer 4, and reply with the final integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question.	40	2
1580	81	wc_61_100	Take integer 8, add integer 3, then multiply the running total by integer 4, and reply with the final integer answer. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal.	44	2
1581	84	wc_61_100	Take integer 9, add integer 3, then multiply the running total by integer 4, and reply with the final integer answer. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response.	48	2
1582	84	wc_61_100	Take integer 10, add integer 3, then multiply the running total by integer 4, and reply with the final integer answer. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result.	52	2
1583	86	wc_61_100	Take integer 11, add integer 3, then multiply the running total by integer 4, and reply with the final integer answer. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps.	56	2
1584	89	wc_61_100	Take integer 12, add integer 3, then multiply the running total by integer 4, and reply with the final integer answer. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation.	60	2
1585	91	wc_61_100	Take integer 13, add integer 3, then multiply the running total by integer 4, and reply with the final integer answer. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas.	64	2
1586	94	wc_61_100	Take integer 14, add integer 3, then multiply the running total by integer 4, and reply with the final integer answer. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number.	68	2
1587	87	wc_61_100	Take integer 15, add integer 3, then multiply the running total by integer 4, and reply with the final integer answer. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number.	72	2
1588	93	wc_61_100	Take integer 16, add integer 3, then multiply the running total by integer 4, and reply with the final integer answer. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please.	76	2
1589	93	wc_61_100	Take integer 17, add integer 3, then multiply the running total by integer 4, and reply with the final integer answer. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question.	80	2
1590	93	wc_61_100	Take integer 18, add integer 3, then multiply the running total by integer 4, and reply with the final integer answer. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal.	84	2
1591	66	wc_61_100	Take integer 19, add integer 3, then multiply the running total by integer 4, and reply with the final integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line.	88	2
1592	66	wc_61_100	Take integer 3, add integer 4, then multiply the running total by integer 4, and reply with the final integer answer. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please.	28	2
1593	69	wc_61_100	Take integer 4, add integer 4, then multiply the running total by integer 4, and reply with the final integer answer. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question.	32	2
1594	69	wc_61_100	Take integer 5, add integer 4, then multiply the running total by integer 4, and reply with the final integer answer. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal.	36	2
1595	66	wc_61_100	Take integer 6, add integer 4, then multiply the running total by integer 4, and reply with the final integer answer. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response.	40	2
1596	71	wc_61_100	Take integer 7, add integer 4, then multiply the running total by integer 4, and reply with the final integer answer. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer.	44	2
1597	69	wc_61_100	Take integer 8, add integer 4, then multiply the running total by integer 4, and reply with the final integer answer. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps.	48	2
1598	75	wc_61_100	Take integer 9, add integer 4, then multiply the running total by integer 4, and reply with the final integer answer. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation.	52	2
1599	78	wc_61_100	Take integer 10, add integer 4, then multiply the running total by integer 4, and reply with the final integer answer. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas.	56	2
1600	70	wc_61_100	Take integer 11, add integer 4, then multiply the running total by integer 4, and reply with the final integer answer. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas.	60	2
1601	108	wc_101_200	Imagine a benchmark suite calibrating quality cost trade-offs across vendor tiers and consider the following integer arithmetic question as a representative element of that calibration set. Compute the following four-step integer arithmetic: take integer 4, add integer 3, multiply the running total by integer 2, then subtract integer 2, and reply with only the final integer answer. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number.	12	3
1602	105	wc_101_200	Consider the following arithmetic task as part of a calibration exercise for a deterministic substring scorer that compares responses to expected integer answers. Compute the following four-step integer arithmetic: take integer 5, add integer 3, multiply the running total by integer 2, then subtract integer 2, and reply with only the final integer answer. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line.	14	3
1603	106	wc_101_200	In a benchmark designed to measure model accuracy on closed-form numeric questions where the scorer is byte-exact substring match the following question is posed. Compute the following four-step integer arithmetic: take integer 6, add integer 3, multiply the running total by integer 2, then subtract integer 2, and reply with only the final integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please.	16	3
1604	107	wc_101_200	Below is a routine integer-arithmetic question intended for a self-hosted measurement substrate that records wall clock time and validates results via case-insensitive substring containment. Compute the following four-step integer arithmetic: take integer 7, add integer 3, multiply the running total by integer 2, then subtract integer 2, and reply with only the final integer answer. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question.	18	3
1605	105	wc_101_200	For the purpose of this stratified manifest evaluation please process the following integer-arithmetic question with the same care you would apply to a longer reasoning prompt. Compute the following four-step integer arithmetic: take integer 8, add integer 3, multiply the running total by integer 2, then subtract integer 2, and reply with only the final integer answer. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question.	20	3
1606	111	wc_101_200	Within the context of a routing-cost benchmark that interleaves short and long prompts you are presented with the following deterministic integer arithmetic question for evaluation. Compute the following four-step integer arithmetic: take integer 9, add integer 3, multiply the running total by integer 2, then subtract integer 2, and reply with only the final integer answer. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response.	22	3
1607	110	wc_101_200	Imagine a benchmark suite calibrating quality cost trade-offs across vendor tiers and consider the following integer arithmetic question as a representative element of that calibration set. Compute the following four-step integer arithmetic: take integer 10, add integer 3, multiply the running total by integer 2, then subtract integer 2, and reply with only the final integer answer. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result.	24	3
1608	110	wc_101_200	Consider the following arithmetic task as part of a calibration exercise for a deterministic substring scorer that compares responses to expected integer answers. Compute the following four-step integer arithmetic: take integer 11, add integer 3, multiply the running total by integer 2, then subtract integer 2, and reply with only the final integer answer. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps.	26	3
